CODUSU;TRIM;ANO4;AGLOMERADO;NRO_HOGAR;PROVINCIA;ITF;IPCF;REALIZADA;PONDIH;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V3;V4;V6;V7;V8;V9;V10;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;PONDERA;V2_01;V21_01;V22_01;V2_02;V21_02;V22_02;V2_03;V21_03;V22_03;V5_01;V5_02;V5_03;V11_01;V11_02
TQRMNOWXXHKMKPCDEGOIH00869401;3;2025;18;1;86;1876000;375200;1;159;3;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;1;;3;1;;2;1;1;1;;1;1;1;2;2;2;2;1;0;98;0;0;0;127;1;2;2;2;2;2;1;2;1;2;2;2;2;2
TQRMNOTRPHKOKNCDEGOIH00868138;3;2025;18;1;86;960000;480000;1;137;1;1;2;0;2;2;2;0;0;0;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;4;;1;2;;5;2;2;1;;1;1;2;2;2;2;2;1;0;98;0;0;0;129;2;2;2;1;2;1;2;2;2;2;2;2;2;2
TQRMNOWSWHKOKNCDEGOIH00872239;3;2025;18;1;86;800000;400000;1;88;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;;2;1;;1;1;1;1;;1;1;1;2;2;2;2;1;0;98;0;0;0;85;1;2;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNOWSXHKOKNCDEGOIH00872240;3;2025;18;1;86;600000;600000;1;116;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;;2;1;;1;1;1;1;;1;1;1;2;2;2;2;1;0;98;0;0;0;121;1;2;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNOWSYHKOKNCDEGOIH00868506;3;2025;18;1;86;2110000;422000;1;114;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;5;0;5;1;;2;2;;4;2;2;1;;1;2;1;2;2;2;2;2;0;3;0;0;0;89;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOWTPHKOKNCDEGOIH00872439;3;2025;18;1;86;3480000;290000;1;103;4;4;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;12;2;10;1;;4;2;;1;1;1;1;;1;1;1;2;2;2;2;1;0;2;3;0;0;91;0;2;2;0;2;2;0;2;2;1;2;2;2;2
TQRMNORYUHJOKMCDEHPJB00862128;3;2025;29;1;90;900000;450000;1;744;4;3;2;0;1;1;2;2;0;2;0;1;;2;;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;;5;1;;4;1;1;1;;1;1;1;3;2;2;2;2;0;98;0;0;0;546;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNORYUHJOKMCDEHPJB00862128;3;2025;29;2;90;1486000;495333.33;1;682;1;1;2;0;1;1;2;2;0;2;0;6;;2;;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;3;1;2;1;;5;1;;4;1;1;1;;1;1;1;3;2;2;2;2;0;98;0;0;0;593;0;2;2;0;2;2;0;2;2;1;2;2;2;2
TQRMNORYUHJOKMCDEHPJB00862128;3;2025;29;3;90;1150000;383333.33;1;675;1;1;2;0;1;1;2;2;0;2;0;6;;2;;2;1;2;2;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;3;1;2;1;;5;1;;4;1;1;1;;1;1;1;3;2;2;2;1;2;98;0;0;0;550;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQSMNOSPQHJOKMCDEHPJB00868139;3;2025;29;1;90;950000;190000;1;928;3;2;2;0;1;2;2;2;0;2;0;5;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;2;3;1;;3;1;;4;2;1;1;;1;1;1;3;2;1;2;1;0;5;0;0;0;766;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOSPRHJOKMCDEHPJB00863412;3;2025;29;1;90;540000;180000;1;618;1;1;2;0;2;1;2;2;0;2;0;2;;2;;2;2;2;2;2;1;1;2;2;2;1;2;1;2;2;2;2;2;2;3;1;2;1;;1;1;;4;2;2;1;;1;2;1;2;2;2;2;1;0;98;0;0;0;751;0;2;2;0;2;2;0;2;2;1;2;2;2;2
TQSMNOSPSHJOKMCDEHPJB00867283;3;2025;29;1;90;0;0;1;0;3;3;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;4;0;4;1;;3;1;;4;1;1;1;;1;1;1;2;1;2;2;1;0;2;3;4;0;472;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOUQYHJOKMCDEHPJB00865348;3;2025;29;1;90;0;0;1;0;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;1;2;2;2;2;2;1;1;1;2;2;2;2;5;1;4;1;;2;2;;2;1;2;1;;1;2;2;3;1;1;2;1;0;3;0;0;0;570;2;2;2;2;2;2;1;2;1;1;1;2;2;2
TQRMNOURPHJOKMCDEHPJB00865958;3;2025;29;1;90;1500000;250000;1;696;2;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;2;4;1;;2;1;;4;1;1;1;;1;1;1;2;2;2;2;2;0;98;0;0;0;811;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOURRHJOKMCDEHPJB00864032;3;2025;29;1;90;1900000;475000;1;760;2;1;2;0;1;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;4;1;3;1;;2;1;;4;1;1;1;;1;1;1;2;1;2;2;2;0;98;0;0;0;739;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQSMNOUYYHJOKMCDEHPJB00872241;3;2025;29;1;90;1160000;290000;1;790;2;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;0;4;1;;2;1;;4;1;1;1;;1;1;1;2;2;2;2;1;0;98;0;0;0;625;0;2;2;0;2;2;0;2;2;1;2;2;2;2
TQRMNOPVVHMOKMCDEHPJB00888325;3;2025;29;1;90;1090000;545000;1;412;4;2;2;0;1;2;1;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;2;2;0;2;1;;4;1;;2;1;1;1;;1;1;1;2;2;2;2;2;0;1;0;0;0;384;2;2;2;1;1;1;2;2;2;2;2;2;2;2
TQRMNOPVWHMOKMCDEHPJB00887738;3;2025;29;1;90;920000;306666.67;1;551;2;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;;2;1;;4;2;1;1;;1;1;1;2;2;2;2;1;0;98;0;0;0;384;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOPVXHMOKMCDEHPJB00888328;3;2025;29;1;90;994000;198800;1;575;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;1;2;2;2;2;2;1;1;2;2;2;2;2;2;5;0;5;1;;2;2;;4;2;1;1;;1;2;1;2;1;1;2;1;0;2;3;4;0;488;0;2;2;0;2;2;0;2;2;1;2;2;2;2
TQRMNOPWRHMOKMCDEHPJB00891033;3;2025;29;1;90;1416000;472000;1;471;3;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;;3;1;;4;1;1;1;;1;1;1;2;2;1;2;1;0;3;0;0;0;384;0;2;2;0;2;2;0;2;2;1;1;2;2;2
TQRMNOSYUHMOKMCDEHPJB00892091;3;2025;29;1;90;1533000;383250;1;566;3;2;2;0;1;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;1;1;1;2;1;1;2;2;2;4;1;3;1;;3;1;;4;2;1;1;;1;2;2;3;1;2;2;1;0;2;0;0;0;480;0;2;2;0;2;2;0;2;2;1;2;2;2;2
TQRMNOSYVHMOKMCDEHPJB00892151;3;2025;29;1;90;0;0;1;0;2;2;2;0;1;2;1;2;0;2;0;3;;2;;1;1;1;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;3;1;2;1;;2;1;;4;2;1;1;;1;1;1;2;1;1;2;2;0;98;0;0;0;552;2;2;2;2;2;2;1;1;1;2;2;2;2;2
TQRMNOSYWHMOKMCDEHPJB00889131;3;2025;29;1;90;845000;281666.67;1;601;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;1;2;2;1;2;1;2;2;3;0;3;1;;2;2;;4;1;1;1;;1;1;1;2;2;2;2;1;0;98;0;0;0;528;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOSYXHMOKMCDEHPJB00891517;3;2025;29;1;90;930000;155000;1;717;5;3;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;6;1;5;1;;5;1;;4;1;1;1;;1;1;1;3;1;1;2;3;0;1;0;0;0;439;0;2;2;0;2;2;0;2;2;1;2;2;2;2
TQRMNOVUVHMOKMCDEHPJB00887798;3;2025;29;1;90;845000;281666.67;1;708;3;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;3;0;3;1;;3;1;;4;1;1;1;;1;1;1;3;1;1;2;1;0;2;3;0;0;480;1;1;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNOPQQHJOKNCDEHPJB00870292;3;2025;29;1;90;0;0;1;269;3;1;2;0;1;1;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;;3;2;;2;1;1;1;;1;1;1;1;2;2;2;1;0;97;0;0;0;286;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOPQRHJOKNCDEHPJB00864003;3;2025;29;1;90;1418000;236333.33;1;445;4;4;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;6;0;6;1;;4;2;;2;1;1;1;;1;1;1;1;2;2;2;1;2;6;0;0;0;407;0;2;2;0;2;2;0;2;2;2;1;2;2;2
TQRMNOPQSHJOKNCDEHPJB00865572;3;2025;29;1;90;323000;107666.67;1;395;3;3;2;0;1;2;2;2;0;2;0;2;;2;;3;1;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;2;;3;2;;4;2;1;1;;1;2;1;1;2;2;2;1;2;98;0;0;0;373;0;2;2;0;2;2;0;2;2;1;2;2;1;2
TQRMNOQTPHJOKNCDEHPJB00864657;3;2025;29;1;90;650000;325000;1;615;3;1;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;;3;2;;4;1;1;1;;1;2;2;3;2;2;2;2;0;1;0;0;0;447;2;2;2;1;2;1;1;2;1;2;2;2;2;2
TQRMNOQTQHJOKNCDEHPJB00862215;3;2025;29;1;90;1525000;305000;1;499;2;2;2;0;1;1;2;2;0;2;0;2;;2;;3;1;2;2;2;1;2;2;2;2;2;2;2;2;2;1;2;2;2;5;1;4;2;;2;2;;4;2;1;1;;1;2;1;2;2;2;2;2;0;98;0;0;0;420;0;2;2;0;2;2;0;2;2;1;2;2;2;2
TQRMNOQTRHJOKNCDEHPJB00862130;3;2025;29;1;90;2790000;558000;1;519;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;5;0;5;1;;1;3;;4;2;2;1;;1;2;2;2;2;2;2;2;4;98;0;0;0;333;2;2;2;2;2;2;1;2;1;2;2;2;2;2
TQRMNORVPHJOKNCDEHPJB00862593;3;2025;29;1;90;820000;273333.33;1;351;2;1;2;0;1;2;2;2;0;2;0;1;;3;;3;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;3;1;2;1;;2;2;;4;1;2;1;;1;2;2;2;2;2;2;2;0;1;0;0;0;362;0;2;2;0;2;2;0;2;2;1;2;2;2;2
TQRMNORWQHJOKNCDEHPJB00862594;3;2025;29;1;90;828000;276000;1;519;2;2;2;0;1;1;2;2;0;2;0;2;;2;;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;1;;2;1;;4;2;1;1;;1;1;1;2;2;2;2;2;0;1;0;0;0;333;0;2;2;0;2;2;0;2;2;2;2;2;1;2
TQRMNOPQYHJOKOCDEHPJB00863837;3;2025;29;1;90;458000;91600;1;503;3;2;1;1;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;5;0;5;1;;3;1;;2;1;1;1;;1;1;1;2;2;2;2;2;0;98;0;0;0;361;0;2;2;0;2;2;0;2;2;2;2;2;1;2
TQRMNOPRPHJOKOCDEHPJB00863413;3;2025;29;1;90;770000;770000;1;331;3;1;1;1;1;2;2;2;0;2;0;1;;2;;3;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;1;;3;1;;4;2;1;1;;1;2;1;2;1;2;2;1;0;98;0;0;0;313;2;2;2;1;1;1;2;2;2;2;2;2;2;2
TQRMNOPRVHJOKOCDEHPJB00865460;3;2025;29;1;90;1225000;306250;1;592;4;3;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;2;2;2;1;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;1;;4;1;;1;1;1;1;;1;1;1;2;1;2;2;4;0;2;0;0;0;386;1;1;2;1;1;1;2;2;2;2;2;2;1;2
TQRMNOQXWHJOKOCDEHPJB00862139;3;2025;29;1;90;805000;402500;1;595;2;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;;2;1;;2;2;1;1;;1;1;1;2;2;2;2;1;2;98;0;0;0;417;1;1;1;2;2;2;2;2;2;2;2;2;2;2
TQRMNOQYVHJOKOCDEHPJB00863619;3;2025;29;1;90;1820000;303333.33;1;526;4;4;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;6;0;6;1;;4;1;;4;2;1;1;;1;1;2;2;2;2;2;6;0;98;0;0;0;334;1;1;1;1;1;1;2;2;2;2;2;2;2;2
TQRMNOSWPHJOKOCDEHPJB00862140;3;2025;29;1;90;1560000;520000;1;420;3;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;3;0;3;1;;3;1;;4;1;1;1;;1;1;1;2;1;1;2;1;0;98;0;0;0;328;2;2;2;1;1;1;1;1;1;2;2;2;2;2
TQRMNOQWPHLOKMCDEHPJB00885592;3;2025;29;1;90;490000;490000;1;405;3;1;2;0;1;1;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;1;0;98;0;0;0;402;2;2;2;1;1;1;2;2;2;2;2;2;2;2
TQRMNOQWQHLOKMCDEHPJB00884887;3;2025;29;1;90;0;0;1;0;2;1;2;0;1;1;1;2;0;2;0;2;;2;;1;1;2;2;1;1;1;2;2;2;2;1;1;2;1;1;2;2;2;2;0;2;2;;2;2;;4;1;1;1;;1;1;1;3;2;2;2;1;0;98;0;0;0;510;0;2;2;0;2;2;0;2;2;1;2;2;2;2
TQRMNOQWRHLOKMCDEHPJB00883895;3;2025;29;1;90;1360000;453333.33;1;528;4;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;2;;4;1;;2;1;1;1;;1;1;1;2;2;1;2;2;3;98;0;0;0;373;1;2;1;2;2;2;2;2;2;2;2;2;2;2
TQSMNOTQTHLOKMCDEHPJB00885236;3;2025;29;1;90;200000;200000;1;274;1;1;2;0;2;2;2;0;0;0;0;2;;2;;2;2;2;2;2;2;2;2;2;2;1;1;1;2;2;2;2;2;2;1;0;1;2;;1;1;;4;1;1;1;;1;1;2;2;2;2;2;1;0;98;0;0;0;295;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOTQTHLOKMCDEHPJB00883896;3;2025;29;1;90;1725000;862500;1;397;7;1;2;0;1;1;1;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;2;;7;1;;4;1;1;1;;1;1;1;2;2;2;2;1;0;98;0;0;0;337;1;1;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNOTQUHLOKMCDEHPJB00885185;3;2025;29;1;90;975000;487500;1;397;2;1;2;0;1;2;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;;2;1;;4;1;1;1;;1;1;2;2;1;1;2;1;0;98;0;0;0;337;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOTQVHLOKMCDEHPJB00886458;3;2025;29;1;90;0;0;1;0;3;3;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;5;0;5;1;;3;1;;2;1;1;1;;1;1;1;2;1;1;2;2;0;98;0;0;0;354;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOTQWHLOKMCDEHPJB00886459;3;2025;29;1;90;0;0;1;0;3;1;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;1;;3;2;;2;2;1;1;;1;1;1;3;1;1;2;1;0;98;0;0;0;385;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOPXSHMOKNCDEHPJB00892030;3;2025;29;1;90;0;0;1;0;5;3;1;1;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;5;1;4;1;;5;1;;4;1;1;1;;1;1;1;2;2;2;2;2;3;98;0;0;0;617;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOPXUHMOKNCDEHPJB00892063;3;2025;29;1;90;673000;134600;1;891;3;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;1;2;2;2;2;2;2;2;1;1;2;2;2;2;5;0;5;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;2;0;3;4;5;0;666;2;2;2;1;1;2;2;2;2;2;2;2;1;2
TQRMNOPXVHMOKNCDEHPJB00891547;3;2025;29;1;90;660000;330000;1;546;2;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;1;;2;1;;4;1;1;2;;1;1;1;2;2;2;2;1;0;2;0;0;0;508;1;1;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNOVRWHMOKNCDEHPJB00889950;3;2025;29;1;90;1000000;1000000;1;771;2;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;1;0;1;1;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;1;0;98;0;0;0;705;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOVRYHMOKNCDEHPJB00887566;3;2025;29;1;90;1235000;308750;1;907;3;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1;;3;2;;1;1;1;1;;1;1;1;1;1;2;2;2;0;4;0;0;0;618;0;2;2;0;2;2;0;2;2;2;2;2;1;2
TQRMNOVSPHMOKNCDEHPJB00891920;3;2025;29;1;90;5750000;1437500;1;961;4;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;4;0;4;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;98;0;0;0;701;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOVSQHMOKNCDEHPJB00889201;3;2025;29;1;90;675000;337500;1;811;2;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;1;1;1;2;1;2;2;2;2;2;1;1;1;;2;1;;4;1;1;2;;1;1;1;1;2;2;2;1;0;98;0;0;0;829;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOPWUHMMKOCDEHPJB00892152;3;2025;29;1;90;5850000;1950000;1;551;3;2;2;0;1;1;1;2;0;2;0;2;;1;;1;1;1;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;1;;3;1;;2;2;1;1;;1;1;1;2;2;2;2;1;0;96;0;0;0;378;1;1;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNORPVHMMKOCDEHPJB00891034;3;2025;29;1;90;0;0;1;0;4;3;2;0;1;2;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;1;;4;1;;2;1;1;1;;1;1;1;2;1;1;2;3;0;98;0;0;0;323;1;2;2;1;2;1;2;2;2;2;2;2;2;2
TQRMNORPWHMMKOCDEHPJB00888393;3;2025;29;1;90;1000000;200000;1;365;2;2;2;0;1;2;2;2;0;2;0;6;;2;;1;1;1;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;1;;2;1;;2;2;1;1;;1;1;2;3;2;2;2;2;0;1;0;0;0;466;2;2;2;2;2;2;1;1;1;2;2;2;2;2
TQRMNORPXHMMKOCDEHPJB00889132;3;2025;29;1;90;0;0;1;0;3;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;2;0;1;0;0;0;395;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNORPYHMMKOCDEHPJB00891035;3;2025;29;1;90;1480000;370000;1;630;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;4;0;4;1;;2;2;;2;2;2;1;;1;2;2;3;2;2;2;1;0;98;0;0;0;434;2;2;2;1;2;1;2;2;2;1;2;2;2;2
TQRMNORYTHMMKOCDEHPJB00891356;3;2025;29;1;90;1444000;481333.33;1;482;3;3;2;0;1;1;2;2;0;2;0;3;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;1;2;3;0;0;0;428;2;2;2;2;2;2;1;2;1;1;2;2;1;2
TQRMNOPURHJNKPCDEHPJB00865960;3;2025;29;1;90;1300000;1300000;1;406;2;1;2;0;1;1;1;2;0;2;0;2;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;;2;1;;2;1;1;1;;1;1;1;2;2;2;2;1;0;98;0;0;0;353;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOPUSHJNKPCDEHPJB00866727;3;2025;29;1;90;3170000;792500;1;543;8;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1;;8;1;;4;1;1;1;;1;1;1;2;2;2;2;1;2;98;0;0;0;360;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOPUUHJNKPCDEHPJB00863420;3;2025;29;1;90;1600000;800000;1;603;4;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;;4;1;;2;1;1;1;;1;1;1;2;2;2;2;2;0;98;0;0;0;431;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOQRQHJNKPCDEHPJB00862141;3;2025;29;1;90;880000;880000;1;492;4;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;1;;4;1;;2;1;1;1;;1;1;1;2;2;2;2;1;0;98;0;0;0;481;1;2;2;1;2;2;2;2;2;2;2;2;2;2
TQRMNOQRRHJNKPCDEHPJB00865461;3;2025;29;1;90;600000;300000;1;379;6;3;1;1;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;1;;6;1;;2;1;1;1;;1;1;1;2;2;2;2;2;3;98;0;0;0;337;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNORRWHJNKPCDEHPJB00872242;3;2025;29;1;90;0;0;1;0;1;1;2;0;2;2;2;0;0;0;0;2;;2;;1;2;2;2;2;1;1;2;2;2;1;1;2;2;2;2;2;2;2;2;0;2;2;;1;1;;4;2;1;1;;1;1;2;2;2;2;2;2;0;98;0;0;0;411;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQSMNOPVWHMOKPCDEHPJB00891731;3;2025;29;1;90;0;0;1;0;2;2;2;0;1;2;2;2;0;2;0;4;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;2;;2;2;;3;1;1;1;;1;1;1;2;1;1;2;3;0;97;0;0;0;400;0;2;2;0;2;2;0;2;2;2;2;2;2;2
TQRMNOPVWHMOKPCDEHPJB00891921;3;2025;29;1;90;800000;800000;1;355;2;1;2;0;1;2;2;2;0;2;0;2;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;2;;2;2;;4;1;1;1;;1;1;1;2;1;1;2;1;0;98;0;0;0;349;1;2;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNOPVXHMOKPCDEHPJB00888409;3;2025;29;1;90;525000;525000;1;480;3;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1;;3;1;;2;1;1;1;;1;1;1;2;1;2;2;1;0;98;0;0;0;476;1;1;2;2;2;2;2;2;2;2;2;2;2;2
TQRMNOPWPHMOKPCDEHPJB00892064;3;2025;29;1;90;1040000;520000;1;649;2;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1;;2;2;;1;1;1;1;;1;1;1;2;2;1;2;2;0;98;0;0;0;496;1;1;1;1;1;1;2;2;2;2;2;2;2;2
TQRMNOPWQHMOKPCDEHPJB00889133;3;2025;29;1;90;490000;490000;1;569;2;1;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;1;;2;1;;4;2;1;1;;1;1;1;3;1;2;2;96;0;1;0;0;0;476;2;2;2;1;1;1;2;2;2;2;2;2;2;2
